Код,Номер распоряжения,Заказчик,ИНН Заказчика,Подрядчик,ИНН Подрядчика,Район,Адрес,Вид ограничения,Вид работ,Дата начала ограничения,Дата окончания ограничения,Дата снятия ограничения,Уточнение срока,Документы,Мониторинг,Основание,ПСП,МСК,Административное дело
416896,380-зд от 22.06.2021,гуп 'водоканал санкт-петербурга',7830000426,гуп 'водоканал санкт-петербурга',7830000426,выборгский,большая озёрная ул. у д.71),огранич.движения,работы по прокладке инженерных сетей,20210626,20210713,20210716,"(этапы 1,2,3 последовательно)",http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=486760&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=416896&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e474683&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=74270&p3=234&p4=416896,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=23115&p3=58&p4=416896,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e416896&msk=0&t=1
416914,383-зд от 22.06.2021,спб гку 'дирекция транспортного строительства',7825342390,ооо 'экспрессстрой',7804399684,петроградский,"бармалеева ул. от левашовского пр. до большой пушкарской ул., без перекрестков)",огранич.движения,работы по ремонту дорожного покрытия,20210706,20210730,20211201,-,http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=486994&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=416914&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e502178&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=74504&p3=252&p4=416914,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=23173&p3=125&p4=416914,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e416914&msk=0&t=1
416916,378-зд от 22.06.2021,гуп 'водоканал санкт-петербурга',7830000426,гуп 'водоканал санкт-петербурга',7830000426,выборгский,"вологодская ул. (посёлок парголово,территория михайловка) от ул.первого мая до 4-го пер.)",огранич.движения,работы по прокладке инженерных сетей,20210626,20210702,20210716,-,http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=486996&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=416916&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e416113&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=74756&p3=234&p4=416916,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=23298&p3=58&p4=416916,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e416916&msk=0&t=1
416917,377-зд от 22.06.2021,ооо 'сз'прилукская',7816670370,ооо 'сз'прилукская',7816670370,фрунзенский,прилукская ул. от днепропетровской ул. до тамбовской ул.),огранич.движения,работы по размещению пешеходной галереи,20210626,20221014,20221018,"(этапы 1,2,3 последовательно)",http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=486997&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=416917&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e502069&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=74990&p3=234&p4=416917,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=23356&p3=55&p4=416917,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e416917&msk=0&t=1
416918,375-зд от 22.06.2021,ооо 'аспломб технолоджи',4703119060,ооо 'аспломб технолоджи',4703119060,красногвардейский,зотовский пр. от волго-донского пр. до лапинского пр.),огранич.движения,работы по устройству временной дороги,20210626,20210715,20210721,-,http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=487310&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=416918&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e501967&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=75224&p3=234&p4=416918,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=23411&p3=53&p4=416918,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e416918&msk=0&t=1
416920,376-зд от 22.06.2021,ооо 'стоик',7841330899,ооо 'стоик',7841330899,адмиралтейский,английская наб. у д.67),огранич.движения,работы по ремонту тепловой сети,20210711,20210728,20210809,-,http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=487307&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=416920&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e502167&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=75458&p3=234&p4=416920,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=23464&p3=53&p4=416920,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e416920&msk=0&t=1
416927,374-зд от 22.06.2021,ло гуп 'недвижимость',4700001222,ло гуп 'недвижимость',4700001222,центральный,басков пер. и ул.некрасова от ул.маяковского до ул.короленко),огранич.движения,работы по отводу пешеходов при размещении пешеходной галереи,20210626,20210715,20210716,(этапы 1 и 2 последовательно),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=487311&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=416927&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e502110&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=75692&p3=243&p4=416927,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=23517&p3=90&p4=416927,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e416927&msk=0&t=1
416928,382-зд от 22.06.2021,анп 'объединение 'дормост',7839290053,анп 'объединение 'дормост',7839290053,центральный,гагаринская ул. от наб.кутузова до ул.чайковского),огранич.движения,работы по ремонту тротуара,20210701,20210816,20211201,-,http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=487339&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=416928&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e502171&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=75935&p3=234&p4=416928,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=23607&p3=55&p4=416928,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e416928&msk=0&t=1
416953,385-зд от 23.06.2021,ооо 'спарта',7814632971,ооо 'спарта',7814632971,фрунзенский,ул.ярослава гашека от загребского бульв. до бухарестской ул.),огранич.движения,работы по устройству въезда-выезда,20210626,20210715,20210719,-,http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=487308&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=416953&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e474813&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=76169&p3=234&p4=416953,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=23662&p3=51&p4=416953,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e416953&msk=0&t=1
416958,384-зд от 23.06.2021,спб гку 'дирекция транспортного строительства',7825342390,ооо 'ск 'орион плюс',4703037072,василеостровский,"детская ул. от шкиперского протока до косой линии, без перекрестков)",огранич.движения,работы по ремонту дорожного покрытия,20210626,20210809,20210817,-,http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=489124&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=416958&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e474797&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=76403&p3=256&p4=416958,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=23713&p3=140&p4=416958,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e416958&msk=0&t=1
416971,452-зд от 12.07.2021,гуп 'водоканал санкт-петербурга',7830000426,гуп 'водоканал санкт-петербурга',7830000426,выборгский,выборгское шоссе от пр.луначарского до пр.энгельса),огранич.движения,работы по прокладке инженерных сетей,20210717,20210730,20210809,-,http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=490828&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=416971&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e416275&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=76659&p3=234&p4=416971,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=23853&p3=46&p4=416971,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e416971&msk=0&t=1
417015,390-зд от 24.06.2021,местная администрация мо п.усть-ижора,7817304591,ип пигарев в.а,780400411615,колпинский,"ул.третьей пятилетки (посёлок усть-ижора) от славянской дороги до д.16 по ул.третьей пятилетки, без перекрестка с советской ул.)",полное закрытие дв,работы по ремонту дорожного покрытия,20210704,20210709,20210716,(этапы 1 и 2 последовательно),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=487407&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=417015&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e474847&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=76893&p3=234&p4=417015,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=23899&p3=55&p4=417015,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e417015&msk=0&t=1
417018,389-зд от 24.06.2021,спб гку 'дирекция транспортного строительства',7825342390,ооо 'ск 'орион плюс',4703037072,московский,ул.решетникова от московского пр. до сызранской ул.),огранич.движения,работы по ремонту дорожного покрытия,20210628,20210725,20210730,-,http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=487545&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=417018&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e474888&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=77127&p3=238&p4=417018,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=23954&p3=70&p4=417018,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e417018&msk=0&t=1
417019,387-зд от 24.06.2021,ооо 'петербургтеплоэнерго',7838024362,ооо 'петербургтеплоэнерго',7838024362,петродворцовый,ново-нарвское шоссе (посёлок стрельна) от санкт-петербургского шоссе до ул.лодыгина),полное закрытие дв,работы по прокладке теплосети,20210703,20210713,20210716,(этап 2),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=487388&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=417019&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e474863&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=77365&p3=234&p4=417019,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=24024&p3=44&p4=417019,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e417019&msk=0&t=1
417020,388-зд от 24.06.2021,ооо 'петербурггаз',7838017541,ооо 'петербурггаз',7838017541,петродворцовый,заводская ул. (посёлок стрельна) от соснового пер. до школьного пер.),полное закрытие дв,работы по строительству газопровода,20210628,20210818,20210825,(этап 1) и с 15.08.2021 по 18.08.2021 (этапы 2 и 3 последовательно),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=487618&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=417020&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e416321&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=77599&p3=234&p4=417020,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=24068&p3=50&p4=417020,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e417020&msk=0&t=1
417023,396-зд от 25.06.2021,местная администрация муниципального образования мо горелово,7807311102,местная администрация муниципального образования мо горелово,7807311102,красносельский,"рабочая ул. (муниципальный округ горелово,территория старо-паново) от таллинского шоссе до 1-й шоссейной ул.)",огранич.движения,работы по ремонту дорожного покрытия,20210703,20210711,20210713,-,http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=487712&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=417023&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e474890&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=77833&p3=254&p4=417023,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=24118&p3=138&p4=417023,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e417023&msk=0&t=1
417028,386-зд от 24.06.2021,спб гку 'дирекция транспортного строительства',7825342390,спб гку 'дирекция транспортного строительства',7825342390,красносельский,ул.свободы (г.красное село) от кипенской ул. до административной границы города),огранич.движения,работы по прокладке инженерных сетей,20210704,20211015,20211108,(этап 5),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=487620&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=417028&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e385872&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=78087&p3=234&p4=417028,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=24256&p3=52&p4=417028,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e417028&msk=0&t=1
